x,y,color
0.12927049920047073,1.9797204441754535,red
-0.38083104566252857,1.6935185570839508,red
0.7186931513745174,1.7917929277057678,red
0.7229217120973312,0.6206546346907282,red
-0.4326885574699406,0.5415495288506804,red
-0.19876169352108475,0.27999977212303473,red
-0.6526790596896233,1.7773762646151559,red
0.8328969821921302,0.9506416684615293,red
0.5875354289984467,1.4561893871433376,red
0.09390231660545467,1.1803560807353601,red
-0.9511190756152805,0.7552841183364825,red
0.5101066202456732,0.11397082831096972,red
0.13772847534254762,1.4203530185932596,red
-0.04770737912179701,0.7468297468227085,red
-0.9654948477787437,1.7393758157785317,red
0.5523219710331739,1.8485307258057786,red
0.8956001164005969,1.4494993841512138,red
-0.7384072445566505,1.9292842565325479,red
0.2846533954247348,1.2989523949962933,red
0.6706838045346684,1.5205747304713877,red
-0.7819293301074661,1.2523495922869143,red
-0.2827386975459816,0.8663862954467243,red
-0.42308407980656026,1.4047244573362867,red
0.8328337906808938,0.3406910492829993,red
0.37876341055690865,1.4980738181324693,red
0.8146083442740262,0.05183218397591438,red
-0.9969578272707011,0.46954141584231657,red
0.08351423759438203,0.041883049988833854,red
0.7573070831907323,0.661404810812088,red
0.2592100519691505,0.48120075706035403,red
-0.13254632381558862,0.4664241980955155,red
0.8898926982707023,0.3540303656014703,red
-0.3922967964794639,1.1371850442154696,red
0.0869421159804935,1.2025620475599927,red
-0.34631146654504974,0.8113037064746782,red
-0.4425009150289376,0.7694998512723428,red
-0.21823296435422512,1.3512893706909368,red
0.11606406427094895,0.5154680665533162,red
0.25591621012904775,1.2785835711737592,red
0.3432326202759848,1.0724503753444272,red
0.5577529104327577,1.794154370790616,red
0.46337480331252023,1.0970338189229392,red
-0.346687815648947,0.18585747077053383,red
0.5179529929203974,0.7129642571060788,red
0.7637021492542841,1.6999526474795936,red
-0.2758630504374313,1.814682296637307,red
-0.5642561158776633,1.458768850867011,red
0.2381457972615273,1.5525496803737375,red
0.896398911642601,0.61873658260576,red
0.17657837228886764,0.748446113879276,red
0.4997459230580288,1.305797429775266,red
0.5902746754159462,1.1899808392016331,red
-0.35621149352896997,1.9054439709846573,red
-0.7982064679120906,1.9774636253425906,red
