x,y,color
-4.956506365466708,25.706333790128404,0.0
2.897217637519179,10.359783738370163,0.0
-4.488272872968803,22.113311453231766,0.0
3.823151663277228,15.665060382444683,0.0
4.425200558862748,21.11872643121782,0.0
2.310646003018295,6.995558259227558,0.0
-2.338354143222255,6.501673115823564,0.0
1.4582755055295156,3.782247513754734,0.0
-3.2937866577140182,11.94745358042373,0.0
-0.4390719617316474,1.4070691009936194,0.0
-4.102944042123574,18.652588992416874,0.0
-4.926601918238567,25.63645883887516,0.0
-2.146816688892783,6.096339059442123,0.0
3.280107672279625,12.045807982406316,0.0
4.498513480803606,21.544985964004226,0.0
2.9460330241738273,9.94724124478337,0.0
0.4483287471557249,1.7097659358211943,0.0
2.6313810517567395,8.004272471953792,0.0
0.09849948284515353,1.2477481108582067,0.0
1.0275310532349478,2.602667382269024,0.0
-1.5624914228839417,3.7460365278649563,0.0
4.897601752579577,25.455566365071046,0.0
-2.065345436358692,5.955945448200209,0.0
-1.0382332950684448,2.226343954670311,0.0
2.4298261500797924,7.3979675016163995,0.0
0.5487346491863585,2.292021380037579,0.0
1.02370106479575,2.1331740701295776,0.0
-2.0858410061572985,5.795358575787011,0.0
3.0552506718642487,10.418519406934236,0.0
-0.868339785442048,1.9302303415654292,0.0
3.305224274185921,12.378587907770989,0.0
-1.6296370677205063,4.065777163214247,0.0
1.291639236917133,3.4180968187685097,0.0
2.0115631330386785,5.205669005878086,0.0
3.4887561468083703,14.042508448499676,0.0
-3.6562975531747144,14.383320969698586,0.0
0.971648293016206,2.4459232018856567,0.0
-2.9514475254676054,10.204899394115625,0.0
-2.0457644909468895,5.7112027616194165,0.0
1.473627376572347,3.3865429520296044,0.0
0.34198551804268185,1.215066118102716,0.0
2.959686925750715,10.691913261294394,0.0
-1.7606541137147191,4.414624219276348,0.0
0.9170334393416226,2.8209015247926215,0.0
-2.7436283632563296,8.841707340823309,0.0
-3.317442963596837,12.100943682264486,0.0
-0.6613450596137485,2.2357481719743464,0.0
-4.6174715213405655,22.330499497210933,0.0
-4.649919348677932,23.18332364810991,0.0
1.7025153512769862,4.402635913054532,0.0
-2.7620887563477234,9.010178981202223,0.0
4.629810959403995,22.600206499945955,0.0
-2.439990732024876,7.262240058930029,0.0
2.0196253625119285,5.962481730533574,0.0
4.217439247617753,19.363183904369656,0.0
1.3898458802512401,3.0495529158056143,0.0
1.6686741724955656,3.8893206578575557,0.0
0.9478774185219159,2.6081641837681286,0.0
-2.8322897441757844,9.75679564978167,0.0
-0.35515003816068,1.6396903635088227,0.0
